29051410,20.11,26.72
29051220,20.11,26.72
29051710,20.11,21.81
29051210,20.11,21.81
29051420,20.11,26.72
29051430,20.11,21.81
29321320,20.11,21.81
29122910,20.11,21.81
29122920,20.11,21.81
29038210,20.11,21.81
29162013,20.11,21.81
35079011,31.45,38.94
29224951,20.11,21.81
29029040,20.11,25.81
29333311,20.11,21.81
52030000,31.45,36.20
7129010,20.11,25.81
82032010,35.60,44.76
29372351,20.11,26.72
30033934,30.75,38.24
30043934,30.75,38.24
23091000,35.85,43.34
29339944,20.11,21.81
48189010,34.12,42.46
29335311,20.11,21.81
29339111,20.11,26.72
30039074,30.75,38.24
30049064,26.75,34.24
29319071,20.11,26.72
34021130,34.12,35.82
90142010,34.12,34.72
30039078,30.75,31.35
30049068,18.75,19.35
28182010,31.45,32.05
32129010,36.55,44.04
68069010,31.45,36.20
82013000,30.75,39.91
16055600,31.45,39.79
29336991,20.11,27.60
68129920,36.55,43.16
29223910,20.11,21.81
29395920,20.11,21.81
30039058,30.75,31.35
30049048,26.75,27.35
29349111,20.11,21.81
29339942,20.11,21.81
29252930,20.11,26.72
30039056,30.75,38.24
30049046,26.75,34.24
29335312,20.11,21.81
29411020,20.11,21.81
30031012,30.75,35.50
30041012,30.75,35.50
29411010,20.11,21.81
30031011,30.75,38.24
30041011,30.75,38.24
90101020,40.80,41.40
85279910,40.80,50.75
70200010,38.77,44.47
30039088,18.75,19.35
30049078,18.75,19.35
90308920,34.12,35.82
90304020,34.12,40.73
90304010,34.12,40.73
90304030,34.12,40.73
90308910,34.12,35.82
3024210,20.11,25.81
3038957,20.11,25.81
73160000,38.77,46.26
25085000,30.75,33.50
69091230,36.55,38.25
84099116,30.12,38.46
84149032,30.12,37.61
29093011,20.11,26.72
29223111,20.11,27.60
29214610,20.11,21.81
29419062,20.11,21.81
30032095,30.75,31.35
30042095,30.75,31.35
53101010,30.75,42.93
29349914,20.11,21.81
29173950,20.11,21.81
25201020,31.45,34.20
28331110,31.45,37.15
28362010,31.45,37.15
29336916,20.11,21.81
29333312,20.11,21.81
29242920,20.11,21.81
85177021,33.97,35.60
30021013,30.75,33.50
30022018,30.75,32.45
30022028,30.75,33.50
30021026,30.75,32.45
38112120,35.60,43.09
30021015,30.75,33.50
38249051,36.55,38.25
97060000,31.45,34.20
28419060,31.45,33.15
30021011,30.75,35.50
30021014,30.75,33.50
30021012,30.75,33.50
30029020,30.75,33.50
29029030,20.11,21.81
94056000,38.77,47.93
95072000,40.80,50.75
41051021,31.45,36.20
41062121,31.45,36.20
38040011,31.45,37.15
41152000,31.45,37.15
81043000,33.60,37.37
84212920,26.75,34.24
82121020,38.77,47.93
84248920,29.42,30.02
90189050,35.40,43.70
85094050,36.55,46.50
84248910,29.42,37.76
90222110,34.12,41.61
90066100,38.77,47.93
90184100,34.91,42.40
90318040,38.77,47.11
88051000,22.11,22.71
85044060,38.07,47.23
84248111,26.75,35.09
90278014,31.45,38.94
90318050,31.45,32.05
85437020,35.85,45.01
90214000,10.20,10.80
84798991,26.75,34.24
90189092,34.91,43.25
90105020,40.80,41.40
90189093,34.91,35.51
85192000,42.67,52.62
85176291,38.77,45.38
28439011,30.75,31.35
38089120,20.11,27.60
38089220,20.11,27.60
38089920,20.11,27.60
38085010,20.11,27.60
38099110,31.45,38.94
85161000,38.24,45.63
84191910,26.75,36.70
29400012,20.11,27.60
73130000,30.12,37.61
68030000,34.12,37.89
25140000,31.45,34.20
25309020,27.45,30.20
3024100,20.11,25.81
3035100,20.11,25.81
3048600,20.11,25.81
3054200,34.12,39.82
3056100,34.12,39.82
38245000,34.12,41.61
66032000,31.45,40.61
39269010,36.55,45.71
63079020,30.75,32.45
74182000,36.55,44.89
76152000,24.55,32.89
44190000,30.75,38.24
74181000,36.55,44.89
76151000,36.55,44.89
70140000,38.77,46.26
58110000,31.45,43.63
90183991,30.75,39.09
39269040,34.46,43.62
90211010,10.20,17.69
90211020,10.20,17.69
95069100,40.80,50.75
48237000,38.77,47.11
3011110,31.45,37.15
84831020,33.46,41.80
84831050,33.46,34.06
6022000,31.45,33.15
29362720,20.11,21.81
29242991,20.11,21.81
29252911,20.11,21.81
39222000,34.12,43.28
38029030,31.45,33.15
29242943,20.11,21.81
30039052,30.75,38.24
30049042,26.75,34.24
29336913,20.11,26.72
16041410,31.45,39.79
3048700,20.11,25.81
3023500,20.11,25.81
3034500,20.11,25.81
90181920,31.85,39.34
84198110,26.75,34.24
84388020,26.75,27.35
84224020,26.75,27.35
84513010,26.75,27.35
90171010,38.77,39.37
84459040,26.75,27.35
84515020,26.75,27.35
90248011,31.45,32.05
84791010,26.75,34.24
84312011,30.12,37.61
86040010,31.45,32.05
1063310,25.45,26.05
29419073,20.11,21.81
29335934,20.11,27.60
29339991,20.11,21.81
29270021,20.11,27.60
3053210,31.45,32.05
3054910,34.12,34.72
3025100,20.11,20.71
3036300,20.11,20.71
3047100,20.11,25.81
3055100,34.12,34.72
3056200,34.12,34.72
26151010,31.45,33.15
3027210,20.11,25.81
3032410,20.11,25.81
3043210,20.11,25.81
3046210,20.11,25.81
84231000,32.55,42.50
40013000,31.45,34.20
1061200,26.75,29.50
88010000,28.03,37.98
84439970,32.02,36.91
39221000,34.12,43.28
29335321,20.11,21.81
89039200,46.16,56.11
89039100,46.16,56.11
89013000,31.45,38.94
28051920,31.45,33.15
48101382,34.12,35.82
48101482,34.12,35.82
48101982,34.12,35.82
74071010,34.12,40.73
74072110,34.12,40.73
74072910,34.12,40.73
75051110,31.45,38.06
75051210,31.45,38.06
76041010,31.45,38.06
74031200,31.45,35.22
81029500,31.45,33.15
71069210,31.45,38.06
71081310,31.45,38.06
71101910,31.45,38.06
78060010,31.45,38.06
80030000,31.45,38.06
79040000,31.45,38.06
91149040,40.80,49.96
85399020,38.77,46.26
85094020,36.55,46.50
84781010,31.85,39.34
85061030,38.77,47.11
38029050,31.45,33.15
66020000,31.45,41.40
29339951,20.11,21.81
38029020,31.45,38.06
30039075,30.75,38.24
30049065,26.75,34.24
29333947,20.11,21.81
29242996,20.11,27.60
29214620,20.11,21.81
29144091,20.11,21.81
29121923,20.11,21.81
29239010,20.11,26.72
29071510,20.11,21.81
30021038,30.75,31.35
29333321,20.11,21.81
